YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp
2014,84,17,12,10.3,16.0,23.0,31.9
2014,84,18,12,11.6,15.6,20.6,31.9
2014,84,19,12,7.2,14.6,22.6,31.9
2014,84,20,12,13.8,16.4,20.0,31.9
2014,84,21,12,16.0,17.6,20.0,31.9
2014,84,22,12,16.7,18.0,20.0,31.9
2014,84,23,12,13.8,15.6,18.0,31.9
2014,84,24,12,16.3,17.0,18.0,31.9
2014,84,25,12,16.9,17.4,18.2,31.9
2014,84,26,12,15.8,17.0,18.8,31.9
2014,84,27,12,9.7,16.0,23.6,31.9
2014,84,28,12,11.1,14.4,18.4,31.9
2014,84,29,12,13.3,15.0,17.2,31.9
2014,84,30,12,15.9,17.0,18.6,31.9
2014,84,31,12,18.1,19.2,21.0,31.9
2015,0,1,1,13.5,15.0,17.0,30.4
2015,0,2,1,16.3,17.0,18.0,30.4
2015,0,3,1,16.7,17.4,18.0,30.4
2015,0,4,1,15.5,16.2,17.2,30.4
2015,0,5,1,15.1,18.4,23.4,30.4
2015,0,6,1,17.1,18.2,20.0,30.4
2015,0,7,1,17.8,18.0,18.4,30.4
2015,0,8,1,12.4,14.0,16.0,30.4
2015,0,9,1,6.3,14.0,22.0,30.4
2015,0,10,1,12.8,14.4,16.4,30.4
2015,0,11,1,11.6,13.6,16.0,30.4
2015,0,12,1,9.8,12.4,15.2,30.4
2015,0,13,1,12.9,14.0,15.4,30.4
2015,0,14,1,12.2,13.8,15.8,30.4
2015,0,15,1,13.6,14.4,15.4,30.4
2015,0,16,1,14.9,15.6,16.6,30.4
2015,0,17,1,15.6,16.4,17.6,30.4
2015,0,18,1,13.7,15.2,17.2,30.4
2015,0,19,1,15.7,16.4,17.4,30.4
2015,0,20,1,18.6,19.0,19.6,30.4
2015,0,21,1,15.3,16.0,17.0,30.4
2015,0,22,1,17.4,18.0,19.0,30.4
2015,0,23,1,16.5,18.4,21.4,30.4
2015,0,24,1,14.9,16.6,19.2,30.4
2015,0,25,1,18.4,19.0,20.0,30.4
2015,0,26,1,16.3,17.4,19.0,30.4
2015,0,27,1,13.7,15.4,17.6,30.4
2015,0,28,1,15.6,16.8,18.6,30.4
2015,0,29,1,16.3,17.0,18.0,30.4
2015,0,30,1,15.0,18.2,23.0,30.4
2015,12,1,1,15.0,16.4,18.4,30.4
2015,12,2,1,16.7,17.6,19.0,30.4
2015,12,3,1,17.0,17.6,18.6,30.4
2015,12,4,1,17.1,18.4,20.4,30.4
2015,12,5,1,15.9,19.0,23.8,30.4
2015,12,6,1,16.6,18.4,21.2,30.4
2015,12,7,1,16.6,17.4,18.6,30.4
2015,12,8,1,13.1,14.4,16.0,30.4
2015,12,9,1,6.5,14.6,23.2,30.4
2015,12,10,1,11.1,14.0,17.4,30.4
2015,12,11,1,10.4,14.6,19.6,30.4
2015,12,12,1,11.2,14.0,17.4,30.4
2015,12,13,1,13.5,15.0,17.0,30.4
2015,12,14,1,12.4,14.6,17.4,30.4
2015,12,15,1,14.7,15.4,16.4,30.4
2015,12,16,1,14.4,15.4,16.8,30.4
2015,12,17,1,15.4,16.2,17.4,30.4
2015,12,18,1,13.4,15.5,18.0,30.4
2015,12,19,1,15.9,16.6,17.6,30.4
2015,12,20,1,18.5,19.0,19.8,30.4
2015,12,21,1,15.8,17.0,18.8,30.4
2015,12,22,1,17.4,18.8,21.0,30.4
2015,12,23,1,16.0,18.0,21.0,30.4
2015,12,24,1,15.5,17.0,19.2,30.4
2015,12,25,1,19.1,19.8,21.0,30.4
2015,12,26,1,15.5,17.0,19.2,30.4
2015,12,27,1,12.1,15.4,19.6,30.4
2015,12,28,1,16.0,16.8,18.0,30.4
2015,12,29,1,15.6,16.6,18.0,30.4
2015,12,30,1,14.8,18.4,23.8,30.4
2015,12,31,1,10.4,16.6,24.4,30.4
2015,24,1,1,14.2,18.6,25.0,30.4
2015,24,2,1,15.9,19.0,26.0,30.4
2015,24,3,1,14.8,19.4,26.4,30.4
2015,24,4,1,16.6,21.0,28.4,30.4
2015,24,5,1,16.7,21.4,29.4,30.4
2015,24,6,1,15.7,21.0,29.6,30.4
2015,24,7,1,15.7,20.4,28.0,30.4
2015,24,8,1,9.8,17.4,27.0,30.4
2015,24,9,1,6.7,18.0,29.6,30.4
2015,24,10,1,8.0,17.6,29.0,30.4
2015,24,11,1,8.5,18.0,29.8,30.4
2015,24,12,1,8.9,18.0,29.4,30.4
2015,24,13,1,9.6,18.4,29.8,30.4
2015,24,14,1,12.6,18.6,27.0,30.4
2015,24,15,1,11.0,18.2,27.8,30.4
2015,24,16,1,11.6,18.4,27.6,30.4
2015,24,17,1,14.0,19.0,27.4,30.4
2015,24,18,1,11.8,19.0,29.0,30.4
2015,24,19,1,13.2,19.4,28.4,30.4
2015,24,20,1,18.1,21.4,27.2,30.4
2015,24,21,1,14.5,20.0,28.4,30.4
2015,24,22,1,18.1,21.4,27.2,30.4
2015,24,24,1,16.6,20.8,27.8,30.4
2015,24,25,1,19.7,22.6,28.0,30.4
2015,24,26,1,15.6,19.6,25.8,30.4
2015,24,27,1,12.6,17.8,25.0,30.4
2015,24,28,1,16.5,20.6,27.4,30.4
2015,24,29,1,17.2,21.0,27.4,30.4
2015,24,30,1,14.2,21.6,33.4,30.4
2015,24,31,1,12.9,20.0,30.4,30.4
2015,36,1,1,14.3,19.4,27.0,30.4
2015,36,2,1,13.1,18.8,27.0,30.4
2015,36,3,1,16.0,20.6,28.0,30.4
2015,36,4,1,17.9,22.4,30.4,30.4
2015,36,5,1,15.2,21.6,32.0,30.4
2015,36,6,1,16.0,21.6,31.0,30.4
2015,36,7,1,14.8,20.4,29.2,30.4
2015,36,8,1,14.3,20.6,30.4,30.4
2015,36,10,1,13.1,20.0,30.2,30.4
2015,36,11,1,11.4,19.0,29.4,30.4
2015,36,12,1,13.9,20.0,29.2,30.4
2015,36,13,1,11.9,19.4,30.0,30.4
2015,36,14,1,14.8,20.0,28.0,30.4
2015,36,15,1,16.0,21.2,29.8,30.4
2015,36,16,1,16.8,21.4,29.2,30.4
2015,36,17,1,15.3,21.2,30.8,30.4
2015,36,18,1,11.9,20.0,31.6,30.4
2015,36,19,1,17.3,21.4,28.4,30.4
2015,36,20,1,13.2,19.6,29.0,30.4
2015,36,21,1,13.2,19.4,28.4,30.4
2015,36,22,1,19.3,22.0,27.0,30.4
2015,36,23,1,15.7,20.2,27.4,30.4
2015,36,24,1,17.6,21.6,28.6,30.4
2015,36,25,1,13.2,19.6,29.0,30.4
2015,36,26,1,17.6,21.6,28.6,30.4
2015,36,27,1,14.8,20.0,28.0,30.4
2015,36,28,1,18.3,22.4,29.8,30.4
2015,36,29,1,17.1,21.6,29.4,30.4
2015,36,30,1,16.9,21.6,29.6,30.4
2015,36,31,1,14.6,22.0,34.0,30.4
2015,48,1,1,16.1,19.6,25.2,30.4
2015,48,2,1,15.7,19.4,25.2,30.4
2015,48,3,1,16.8,20.4,26.4,30.4
2015,48,4,1,17.7,21.1,27.2,30.4
2015,48,5,1,17.7,21.4,27.8,30.4
2015,48,6,1,20.0,22.4,27.0,30.4
2015,48,7,1,12.6,18.6,27.0,30.4
2015,48,8,1,15.9,20.4,27.6,30.4
2015,48,9,1,13.0,19.6,29.2,30.4
2015,48,10,1,11.4,18.6,28.4,30.4
2015,48,11,1,13.0,19.0,27.6,30.4
2015,48,12,1,12.0,18.4,27.2,30.4
2015,48,13,1,15.3,20.0,27.4,30.4
2015,48,14,1,15.4,19.6,26.2,30.4
2015,48,15,1,14.6,19.8,27.8,30.4
2015,48,16,1,16.2,20.4,27.2,30.4
2015,48,17,1,12.3,18.6,27.4,30.4
2015,48,18,1,17.0,20.6,26.6,30.4
2015,48,19,1,19.9,22.0,26.0,30.4
2015,48,20,1,15.1,20.0,27.6,30.4
2015,48,21,1,13.5,19.0,27.0,30.4
2015,48,22,1,17.2,20.4,25.8,30.4
2015,48,23,1,16.3,20.0,26.0,30.4
2015,48,24,1,18.2,21.0,25.8,30.4
2015,48,25,1,13.6,19.2,27.4,30.4
2015,48,26,1,16.0,20.0,26.4,30.4
2015,48,27,1,17.0,20.0,25.0,30.4
2015,48,28,1,18.7,21.4,26.2,30.4
2015,48,29,1,16.3,20.6,27.6,30.4
2015,48,30,1,18.0,20.6,25.0,30.4
2015,48,31,1,13.4,20.4,31.0,30.4
2015,60,1,1,14.9,18.0,22.6,30.4
2015,60,2,1,17.9,19.8,23.0,30.4
2015,60,3,1,19.0,20.8,24.0,30.4
2015,60,4,1,17.4,20.6,26.0,30.4
2015,60,5,1,17.7,20.6,25.6,30.4
2015,60,6,1,18.9,20.6,23.6,30.4
2015,60,7,1,12.0,17.4,24.6,30.4
2015,60,8,1,13.7,18.2,24.6,30.4
2015,60,9,1,12.3,18.0,25.8,30.4
2015,60,10,1,11.4,17.2,24.8,30.4
2015,60,11,1,16.9,19.6,24.0,30.4
2015,60,12,1,15.0,18.6,24.0,30.4
2015,60,13,1,15.8,19.0,24.0,30.4
2015,60,14,1,14.6,19.0,23.0,30.4
2015,60,15,1,14.8,18.8,24.8,30.4
2015,60,16,1,14.3,18.0,23.4,30.4
2015,60,17,1,9.8,16.6,25.0,30.4
2015,60,18,1,17.6,20.0,24.0,30.4
2015,60,19,1,20.0,21.4,24.0,30.4
2015,60,20,1,16.1,18.6,22.4,30.4
2015,60,21,1,17.1,20.0,24.8,30.4
2015,60,22,1,15.5,19.0,24.4,30.4
2015,60,23,1,15.5,19.0,24.4,30.4
2015,60,24,1,19.3,21.0,24.0,30.4
2015,60,25,1,14.9,18.8,24.6,30.4
2015,60,26,1,16.2,19.0,23.4,30.4
2015,60,27,1,16.5,19.0,23.0,30.4
2015,60,28,1,18.7,20.4,23.4,30.4
2015,60,29,1,18.2,20.4,24.2,30.4
2015,60,30,1,17.1,19.0,22.0,30.4
2015,60,31,1,14.3,19.4,27.0,30.4
2015,72,1,1,15.8,17.4,19.8,30.4
2015,72,2,1,18.0,19.0,20.6,30.4
2015,72,3,1,18.2,19.2,20.8,30.4
2015,72,4,1,17.2,19.4,23.0,30.4
2015,72,5,1,18.0,19.6,22.2,30.4
2015,72,6,1,17.8,19.0,21.0,30.4
2015,72,7,1,13.6,16.0,19.2,30.4
2015,72,8,1,14.9,17.0,20.0,30.4
2015,72,9,1,13.4,16.4,20.4,30.4
2015,72,10,1,12.6,15.4,19.0,30.4
2015,72,11,1,16.5,17.6,19.2,30.4
2015,72,12,1,16.0,18.0,21.0,30.4
2015,72,13,1,13.7,15.8,18.6,30.4
2015,72,14,1,15.6,17.0,19.0,30.4
2015,72,15,1,16.0,17.6,20.0,30.4
2015,72,16,1,18.0,19.4,21.8,30.4
2015,72,17,1,12.6,16.0,20.4,30.4
2015,72,18,1,17.8,19.0,21.0,30.4
2015,72,19,1,19.6,20.2,21.2,30.4
2015,72,20,1,17.0,18.4,20.6,30.4
2015,72,21,1,17.4,19.0,21.6,30.4
2015,72,22,1,15.8,18.4,22.4,30.4
2015,72,23,1,15.7,18.6,23.0,30.4
2015,72,24,1,18.9,19.8,21.4,30.4
2015,72,25,1,15.1,17.6,21.2,30.4
2015,72,26,1,13.4,17.0,22.0,30.4
2015,72,27,1,17.2,18.6,20.8,30.4
2015,72,28,1,17.8,19.0,21.0,30.4
2015,72,30,1,17.1,19.0,22.0,30.4
2015,72,31,1,14.5,17.6,22.0,30.4
2015,84,1,1,12.8,16.0,20.2,30.4
2015,84,2,1,15.9,17.0,18.6,30.4
2015,84,3,1,16.7,17.6,19.0,30.4
2015,84,4,1,16.6,17.4,18.6,30.4
2015,84,5,1,14.6,18.4,24.0,30.4
2015,84,6,1,18.0,19.0,20.6,30.4
2015,84,7,1,17.4,18.0,19.0,30.4
2015,84,8,1,14.2,15.8,18.0,30.4
2015,84,9,1,14.5,16.2,18.6,30.4
2015,84,10,1,13.5,16.0,19.4,30.4
2015,84,11,1,11.7,14.0,16.8,30.4
2015,84,12,1,14.8,16.0,17.6,30.4
2015,84,13,1,13.4,15.4,18.0,30.4
2015,84,14,1,13.3,15.0,17.2,30.4
2015,84,15,1,15.0,16.0,17.4,30.4
2015,84,16,1,16.3,17.0,18.0,30.4
2015,84,17,1,17.1,18.0,19.4,30.4
2015,84,18,1,12.5,15.0,18.2,30.4
2015,84,19,1,16.7,17.6,19.0,30.4
2015,84,20,1,19.0,19.4,20.0,30.4
2015,84,21,1,16.0,17.0,18.4,30.4
2015,84,22,1,17.6,18.4,19.6,30.4
2015,84,23,1,15.7,18.0,21.4,30.4
2015,84,24,1,15.3,18.0,22.0,30.4
2015,84,25,1,18.8,19.4,20.4,30.4
2015,84,26,1,14.9,17.0,20.0,30.4
2015,84,27,1,13.7,16.6,20.6,30.4
2015,84,28,1,16.6,18.0,20.2,30.4
2015,84,29,1,16.3,17.4,19.0,30.4
2015,84,30,1,16.8,17.8,19.4,30.4
2015,84,31,1,12.1,17.6,25.0,30.4
2015,0,1,2,15.6,17.0,19.0,31.1
2015,0,2,2,17.1,18.0,19.4,31.1
2015,0,3,2,14.5,16.4,19.0,31.1
2015,0,4,2,17.0,18.0,19.6,31.1
2015,0,5,2,15.7,17.2,19.4,31.1
2015,0,6,2,15.0,16.4,18.4,31.1
2015,0,7,2,17.7,18.8,20.6,31.1
2015,0,8,2,17.8,18.4,19.4,31.1
2015,0,9,2,11.5,14.0,17.0,31.1
2015,0,10,2,15.4,17.8,21.4,31.1
2015,0,11,2,17.0,17.6,18.6,31.1
2015,0,12,2,14.9,16.2,18.0,31.1
2015,0,13,2,15.5,16.6,18.2,31.1
2015,0,14,2,17.4,18.0,19.0,31.1
2015,0,15,2,16.9,17.8,19.2,31.1
2015,0,16,2,17.4,18.0,19.0,31.1
2015,0,17,2,17.7,18.2,19.0,31.1
2015,0,18,2,18.6,19.0,19.6,31.1
2015,0,19,2,19.3,19.6,20.2,31.1
2015,0,20,2,16.9,17.4,18.2,31.1
2015,0,21,2,18.6,19.2,20.2,31.1
2015,0,22,2,12.6,17.2,23.4,31.1
2015,0,23,2,16.4,18.2,21.0,31.1
2015,0,24,2,22.6,23.2,24.4,31.1
2015,0,25,2,22.1,22.6,23.6,31.1
2015,0,26,2,19.2,20.0,21.4,31.1
2015,0,27,2,13.7,15.2,17.2,31.1
2015,0,28,2,18.3,18.8,19.6,31.1
2015,12,1,2,15.0,16.8,19.4,31.1
2015,12,2,2,16.5,17.4,18.8,31.1
2015,12,3,2,13.8,16.0,19.0,31.1
2015,12,4,2,16.5,17.6,19.2,31.1
2015,12,5,2,14.6,17.4,21.4,31.1
2015,12,6,2,16.0,17.6,20.0,31.1
2015,12,7,2,16.1,17.2,18.8,31.1
2015,12,8,2,18.4,19.0,20.0,31.1
2015,12,9,2,12.0,14.4,17.4,31.1
2015,12,10,2,12.5,17.6,24.6,31.1
2015,12,11,2,17.4,18.0,19.0,31.1
2015,12,12,2,14.9,16.6,19.0,31.1
2015,12,13,2,16.5,17.6,19.2,31.1
2015,12,14,2,17.8,18.4,19.4,31.1
2015,12,15,2,16.0,16.8,18.0,31.1
2015,12,16,2,17.8,18.4,19.4,31.1
2015,12,17,2,18.8,19.4,20.4,31.1
2015,12,18,2,18.7,19.2,20.0,31.1
2015,12,19,2,19.5,20.0,20.8,31.1
2015,12,20,2,17.3,18.4,20.2,31.1
2015,12,21,2,18.2,19.4,21.4,31.1
2015,12,22,2,15.1,18.4,23.4,31.1
2015,12,23,2,18.1,19.4,21.6,31.1
2015,12,24,2,21.1,22.4,25.0,31.1
2015,12,25,2,21.3,22.4,24.6,31.1
2015,12,26,2,19.9,21.2,23.6,31.1
2015,12,27,2,15.4,17.2,19.8,31.1
2015,12,28,2,19.1,20.6,23.2,31.1
2015,24,1,2,15.0,20.6,29.4,31.1
2015,24,2,2,14.0,20.2,29.6,31.1
2015,24,3,2,14.5,20.0,28.4,31.1
2015,24,4,2,14.1,21.0,31.8,31.1
2015,24,5,2,10.6,19.4,31.4,31.1
2015,24,6,2,16.1,21.4,30.2,31.1
2015,24,7,2,13.0,19.8,29.8,31.1
2015,24,8,2,15.6,20.0,27.0,31.1
2015,24,9,2,9.3,18.4,30.0,31.1
2015,24,10,2,13.5,20.6,31.4,31.1
2015,24,11,2,19.3,22.6,28.8,31.1
2015,24,12,2,14.1,20.8,31.2,31.1
2015,24,13,2,15.3,21.0,30.2,31.1
2015,24,14,2,13.8,21.0,30.0,31.1
2015,24,15,2,11.8,19.0,29.0,31.1
2015,24,16,2,16.9,21.4,29.0,31.1
2015,24,17,2,15.7,21.0,29.6,31.1
2015,24,18,2,20.0,23.2,29.4,31.1
2015,24,19,2,13.3,20.0,30.0,31.1
2015,24,20,2,14.9,20.4,29.0,31.1
2015,24,21,2,12.6,21.0,33.6,31.1
2015,24,22,2,8.9,20.6,36.4,31.1
2015,24,23,2,12.4,21.4,35.0,31.1
2015,24,24,2,20.4,24.4,32.4,31.1
2015,24,25,2,18.6,22.6,30.0,31.1
2015,24,26,2,16.4,20.4,27.2,31.1
2015,24,27,2,17.4,21.0,27.2,31.1
2015,24,28,2,16.3,20.6,27.6,31.1
2015,36,1,2,14.5,21.4,32.4,31.1
2015,36,2,2,19.0,22.6,29.2,31.1
2015,36,3,2,16.1,21.8,31.4,31.1
2015,36,4,2,15.7,21.6,31.4,31.1
2015,36,5,2,14.0,21.4,33.0,31.1
2015,36,6,2,10.9,19.6,31.6,31.1
2015,36,7,2,18.4,22.0,28.4,31.1
2015,36,8,2,17.7,22.0,29.6,31.1
2015,36,9,2,12.3,20.0,31.2,31.1
2015,36,10,2,17.9,22.6,31.0,31.1
2015,36,11,2,16.1,21.6,30.8,31.1
2015,36,12,2,13.0,20.6,32.0,31.1
2015,36,13,2,13.2,20.6,31.8,31.1
2015,36,14,2,14.7,21.0,31.0,31.1
2015,36,15,2,18.3,22.6,30.4,31.1
2015,36,16,2,17.3,22.0,30.2,31.1
2015,36,17,2,15.2,21.6,32.0,31.1
2015,36,18,2,20.8,23.8,29.8,31.1
2015,36,19,2,19.9,23.4,30.2,31.1
2015,36,20,2,19.1,23.4,31.6,31.1
2015,36,21,2,8.6,21.0,37.8,31.1
2015,36,22,2,14.2,23.0,37.6,31.1
2015,36,23,2,21.6,25.0,32.2,31.1
2015,36,24,2,20.5,24.2,31.6,31.1
2015,36,25,2,18.7,22.4,29.2,31.1
2015,36,27,2,15.4,20.4,28.4,31.1
2015,36,28,2,18.4,20.6,24.4,31.1
2015,48,1,2,10.9,18.8,29.4,31.1
2015,48,2,2,16.6,20.6,27.2,31.1
2015,48,3,2,12.3,19.2,29.0,31.1
2015,48,4,2,14.6,20.4,29.4,31.1
2015,48,5,2,16.1,21.0,29.0,31.1
2015,48,6,2,12.7,19.4,29.0,31.1
2015,48,7,2,20.9,23.0,27.2,31.1
2015,48,8,2,17.3,20.6,26.2,31.1
2015,48,9,2,14.3,19.8,28.2,31.1
2015,48,10,2,18.1,22.0,29.0,31.1
2015,48,11,2,16.1,21.0,29.0,31.1
2015,48,12,2,16.1,21.0,29.0,31.1
2015,48,13,2,14.3,20.4,29.8,31.1
2015,48,14,2,14.5,20.4,29.6,31.1
2015,48,15,2,19.4,22.4,28.0,31.1
2015,48,16,2,13.0,19.6,29.2,31.1
2015,48,17,2,15.8,21.4,30.6,31.1
2015,48,18,2,19.2,22.4,28.4,31.1
2015,48,19,2,18.3,22.0,28.6,31.1
2015,48,20,2,20.6,23.4,29.0,31.1
2015,48,21,2,14.0,21.0,33.0,31.1
2015,48,22,2,19.9,24.0,32.0,31.1
2015,48,23,2,21.9,24.6,30.2,31.1
2015,48,24,2,20.1,23.4,29.8,31.1
2015,48,25,2,15.3,20.6,29.0,31.1
2015,48,27,2,18.8,21.6,26.6,31.1
2015,48,28,2,19.6,20.6,22.4,31.1
2015,60,1,2,19.0,21.2,25.2,31.1
2015,60,2,2,18.5,20.4,24.0,31.1
2015,60,3,2,16.8,20.2,25.8,31.1
2015,60,4,2,14.3,19.4,27.0,31.1
2015,60,5,2,19.2,21.6,26.0,31.1
2015,60,6,2,16.3,20.0,26.0,31.1
2015,60,7,2,20.5,21.6,23.6,31.1
2015,60,8,2,15.3,19.0,24.6,31.1
2015,60,9,2,18.6,21.0,25.2,31.1
2015,60,10,2,19.2,21.6,26.0,31.1
2015,60,11,2,16.7,20.0,25.4,31.1
2015,60,12,2,17.0,20.0,25.0,31.1
2015,60,13,2,17.7,20.2,24.4,31.1
2015,60,14,2,15.8,19.4,25.0,31.1
2015,60,15,2,20.4,22.0,25.0,31.1
2015,60,16,2,18.4,21.0,25.6,31.1
2015,60,17,2,18.4,20.6,24.4,31.1
2015,60,18,2,19.7,21.2,24.0,31.1
2015,60,19,2,20.3,22.0,25.2,31.1
2015,60,20,2,20.0,22.2,26.4,31.1
2015,60,21,2,17.2,21.6,29.2,31.1
2015,60,22,2,15.6,20.0,27.0,31.1
2015,60,23,2,20.5,22.4,26.0,31.1
2015,60,24,2,21.3,23.0,26.4,31.1
2015,60,25,2,15.8,19.6,25.6,31.1
2015,60,27,2,18.7,20.6,24.0,31.1
2015,60,28,2,20.1,20.6,21.6,31.1
2015,72,1,2,18.2,19.6,22.0,31.1
2015,72,2,2,13.8,16.4,20.0,31.1
2015,72,3,2,17.8,17.8,22.0,31.1
2015,72,4,2,15.3,18.0,22.0,31.1
2015,72,5,2,18.2,19.4,21.4,31.1
2015,72,6,2,17.1,19.0,22.0,31.1
2015,72,7,2,19.3,20.0,21.2,31.1
2015,72,8,2,13.0,16.0,20.0,31.1
2015,72,9,2,17.8,19.4,22.0,31.1
2015,72,10,2,17.5,19.0,21.4,31.1
2015,72,11,2,16.0,18.0,21.0,31.1
2015,72,12,2,16.6,18.6,21.8,31.1
2015,72,13,2,18.8,20.0,22.0,31.1
2015,72,14,2,16.5,18.4,21.4,31.1
2015,72,15,2,20.0,21.2,23.4,31.1
2015,72,16,2,16.7,18.4,21.0,31.1
2015,72,17,2,19.8,20.6,22.0,31.1
2015,72,18,2,19.8,20.6,22.0,31.1
2015,72,19,2,19.4,20.4,22.2,31.1
2015,72,20,2,19.9,21.0,23.0,31.1
2015,72,21,2,19.0,21.0,24.6,31.1
2015,72,22,2,17.1,19.8,24.2,31.1
2015,72,23,2,20.6,21.8,24.0,31.1
2015,72,24,2,21.4,22.6,25.0,31.1
2015,72,25,2,18.4,20.6,24.4,31.1
2015,72,26,2,14.5,17.0,20.6,31.1
2015,72,27,2,19.2,20.6,23.0,31.1
2015,72,28,2,19.1,19.6,20.4,31.1
2015,84,1,2,14.6,17.0,20.4,31.1
2015,84,2,2,17.4,18.6,20.6,31.1
2015,84,3,2,14.1,16.0,18.6,31.1
2015,84,4,2,17.8,19.0,21.0,31.1
2015,84,5,2,15.9,17.6,20.2,31.1
2015,84,6,2,17.1,18.4,20.4,31.1
2015,84,7,2,18.7,19.4,20.6,31.1
2015,84,8,2,18.7,19.2,20.0,31.1
2015,84,9,2,13.0,15.6,19.0,31.1
2015,84,10,2,18.7,20.2,22.8,31.1
2015,84,11,2,16.7,18.0,20.0,31.1
2015,84,12,2,14.5,16.4,19.0,31.1
2015,84,13,2,16.2,17.4,19.2,31.1
2015,84,14,2,18.0,18.6,19.6,31.1
2015,84,15,2,16.5,17.6,19.2,31.1
2015,84,16,2,19.1,19.6,20.4,31.1
2015,84,17,2,17.2,18.0,19.2,31.1
2015,84,18,2,19.5,19.8,20.4,31.1
2015,84,19,2,19.7,20.0,20.6,31.1
2015,84,20,2,18.1,18.6,19.4,31.1
2015,84,21,2,19.5,20.2,21.4,31.1
2015,84,22,2,11.7,17.0,24.0,31.1
2015,84,23,2,15.6,18.4,22.6,31.1
2015,84,24,2,21.6,22.2,23.4,31.1
2015,84,25,2,22.5,23.0,24.0,31.1
2015,84,26,2,19.5,20.6,22.6,31.1
2015,84,27,2,16.3,17.6,19.6,31.1
2015,84,28,2,18.7,19.4,20.6,31.1
2015,0,1,3,17.4,18.4,20.0,32.6
2015,0,2,3,16.0,19.0,23.6,32.6
2015,0,3,3,14.9,15.6,16.6,32.6
2015,0,4,3,12.9,14.2,15.8,32.6
2015,0,5,3,13.9,15.0,16.4,32.6
2015,0,6,3,15.7,16.8,18.4,32.6
2015,0,7,3,14.1,16.0,18.6,32.6
2015,0,8,3,16.7,17.6,19.0,32.6
2015,0,9,3,19.0,20.6,23.4,32.6
2015,0,10,3,16.5,18.4,21.4,32.6
2015,0,11,3,20.5,21.6,23.6,32.6
2015,0,12,3,18.4,21.2,26.2,32.6
2015,0,13,3,17.0,20.0,25.0,32.6
2015,0,14,3,22.1,23.2,25.4,32.6
2015,0,15,3,21.1,21.6,22.6,32.6
2015,0,16,3,20.6,21.6,23.4,32.6
2015,0,17,3,15.8,18.2,21.8,32.6
2015,0,18,3,15.6,17.0,19.0,32.6
2015,0,19,3,17.9,19.0,20.8,32.6
2015,0,20,3,19.5,20.6,22.8,32.6
2015,0,21,3,19.7,21.0,23.4,32.6
2015,0,22,3,23.1,23.8,25.2,32.6
2015,0,23,3,23.3,24.0,25.4,32.6
2015,0,24,3,19.1,20.8,23.0,32.6
2015,0,25,3,17.7,20.0,23.8,32.6
2015,0,26,3,24.3,25.2,27.8,32.6
2015,0,27,3,25.5,26.2,27.8,32.6
2015,0,28,3,24.8,25.6,27.4,32.6
2015,0,29,3,23.5,24.6,27.0,32.6
2015,0,30,3,18.1,21.0,26.0,32.6
2015,0,31,3,21.8,23.0,25.4,32.6
2015,12,1,3,17.9,19.0,20.8,32.6
2015,12,2,3,18.8,20.0,22.0,32.6
2015,12,3,3,14.8,16.6,19.2,32.6
2015,12,4,3,14.5,16.4,19.0,32.6
2015,12,5,3,13.9,15.8,18.4,32.6
2015,12,6,3,14.1,16.8,20.6,32.6
2015,12,7,3,15.4,17.6,20.8,32.6
2015,12,8,3,16.6,19.2,23.4,32.6
2015,12,9,3,18.4,20.0,22.8,32.6
2015,12,10,3,17.0,19.6,23.8,32.6
2015,12,11,3,19.8,21.6,25.0,32.6
2015,12,12,3,17.7,21.0,26.6,32.6
2015,12,13,3,18.1,20.8,25.4,32.6
2015,12,14,3,19.3,21.8,26.4,32.6
2015,12,15,3,21.6,22.6,24.6,32.6
2015,12,16,3,20.4,21.8,24.4,32.6
2015,12,17,3,16.3,19.0,23.2,32.6
2015,12,18,3,18.7,20.0,22.2,32.6
2015,12,19,3,14.7,18.6,24.4,32.6
2015,12,20,3,16.1,20.0,26.2,32.6
2015,12,21,3,20.5,22.4,26.0,32.6
2015,12,22,3,24.0,25.0,27.2,32.6
2015,12,23,3,24.7,25.4,27.0,32.6
2015,12,24,3,22.0,23.6,26.8,32.6
2015,12,25,3,18.7,21.8,27.4,32.6
2015,12,26,3,23.1,25.4,30.4,32.6
2015,12,27,3,25.6,26.6,29.0,32.6
2015,12,28,3,24.7,26.0,29.0,32.6
2015,12,29,3,23.0,25.0,29.4,32.6
2015,12,30,3,21.3,23.2,27.0,32.6
2015,12,31,3,18.6,21.6,27.0,32.6
2015,24,2,3,17.4,20.6,26.0,32.6
2015,24,3,3,12.5,18.0,25.6,32.6
2015,24,4,3,12.2,18.4,27.0,32.6
2015,24,5,3,12.5,19.0,28.2,32.6
2015,24,6,3,13.8,20.0,29.4,32.6
2015,24,7,3,12.8,20.6,32.2,32.6
2015,24,8,3,15.4,21.6,31.8,32.6
2015,24,9,3,14.7,21.2,31.6,32.6
2015,24,10,3,16.8,23.0,34.0,32.6
2015,24,11,3,17.5,23.4,34.2,32.6
2015,24,12,3,16.8,23.4,35.2,32.6
2015,24,13,3,17.3,23.0,33.2,32.6
2015,24,14,3,20.5,24.0,31.0,32.6
2015,24,15,3,21.4,24.0,29.4,32.6
2015,24,16,3,19.5,22.6,28.4,32.6
2015,24,17,3,13.4,20.4,31.0,32.6
